501.366216,2489.074005
501.233402,2487.822861
501.708092,2488.459402
500.739659,2487.162524
500.640941,2483.842308
500.736515,2480.095159
500.902997,2470.758290
500.756609,2464.116096
500.647079,2458.178605
500.713939,2462.765502
500.994694,2469.574694
501.008123,2471.904706
500.679868,2477.305331
500.840892,2477.345655
501.361958,2479.419999
500.751581,2481.950592
500.831816,2483.770428
501.063015,2488.240625
501.056231,2488.218923
500.992422,2490.220661
1049.216244,2172.826847
1052.111781,2161.643700
1077.995381,2141.548748
1098.815340,2089.559965
1164.958525,2039.116949
1181.721114,2066.991382
1189.070726,2048.748549
1348.797998,1906.962149
1384.903944,1881.362945
1533.881715,1760.379964
1702.294931,1694.607761
1751.854590,1684.304344
1784.260383,1651.362022
1750.950729,1631.594841
1930.495760,1615.554805
1986.219137,1586.543320
2029.521686,1556.327421
2062.634215,1549.281146
2033.147616,1562.936520
2121.613294,1549.464318
1221.613734,1481.072341
1235.780276,1464.185365
1075.905644,1550.555269
1114.544238,1573.257080
1195.495752,1522.291801
1199.972387,1515.766859
1159.219106,1562.965286
1152.634391,1529.632220
1243.983692,1513.129397
1209.455762,1542.757357
1403.426651,1435.935236
1310.061086,1496.773266
1397.875441,1435.643635
1533.153070,1375.848739
1573.320214,1337.862377
1612.286474,1359.725624
1631.650738,1359.888476
1664.757870,1335.183071
1730.450519,1318.153720
1733.225789,1318.601259
1971.257875,1514.231963
1876.809546,1517.676377
1898.908939,1501.037010
1954.746380,1469.803915
2102.929884,1416.629269
2115.012448,1418.632859
2187.006252,1369.413949
2063.514202,1427.147713
2102.519389,1362.660964
2264.351381,1301.986529
2297.581157,1291.550638
2251.693469,1277.649261
2276.791454,1301.855369
2330.615069,1277.553797
2249.192074,1311.716812
2229.114706,1342.855444
2269.040736,1333.897638
2305.098608,1299.675578
2352.047677,1286.482111
2281.171962,1311.092865
1949.638652,1059.026589
1918.246250,1061.096976
1925.285292,1021.545007
1986.292702,1029.304713
1958.009424,1069.864406
2005.570713,1029.517473
1963.618133,1056.473994
2036.168023,1017.758012
1942.100659,1035.550239
2024.259149,1050.481454
2046.876948,1028.905161
2064.596986,1040.553652
2074.971846,1043.698834
2073.149096,995.960458
2055.083382,1000.351779
2124.891645,1030.510657
2122.169605,993.729120
2097.848185,989.423779
2141.552148,976.475559
2239.351616,951.431925
1949.638652,1059.026589
1918.246250,1061.096976
1925.285292,1021.545007
1986.292702,1029.304713
1958.009424,1069.864406
2005.570713,1029.517473
1963.618133,1056.473994
2036.168023,1017.758012
1942.100659,1035.550239
2024.259149,1050.481454
2046.876948,1028.905161
2064.596986,1040.553652
2074.971846,1043.698834
2073.149096,995.960458
2055.083382,1000.351779
2124.891645,1030.510657
2122.169605,993.729120
2097.848185,989.423779
2141.552148,976.475559
2239.351616,951.431925
