499.972188,2238.971005
500.254898,2221.857733
500.486156,2282.046363
500.522105,2299.244239
500.704890,2283.186436
500.495378,2272.056127
500.874266,2253.338561
501.364600,2262.537921
502.112991,2260.021754
502.349057,2283.586701
503.118002,2347.929560
503.673949,2356.645255
503.274990,2360.914864
503.740052,2398.728006
505.343711,2405.105891
505.425202,2398.401423
516.158410,2381.537082
504.626492,2411.174279
505.814437,2405.098917
507.569207,2398.581532
1005.013823,2155.488257
1046.417606,2124.994404
1056.614018,2110.930235
1112.817746,2075.029309
1095.140083,2056.024545
1268.819503,1931.771401
1292.934205,1941.350897
1538.715300,1787.383530
1616.614372,1735.927341
1769.312643,1718.957521
1890.253774,1661.403654
1755.096935,1694.535428
1903.962235,1644.652447
1947.536001,1633.310814
1886.449101,1660.339324
1835.159069,1632.950279
1859.721370,1626.358354
1920.938773,1595.996505
2092.432427,1544.252281
1155.697397,792.494399
1204.002765,1485.235718
1362.446858,1452.427744
1350.330502,1455.127020
1473.462694,1404.876183
1505.436587,1372.604069
1649.238595,1327.675183
1625.224996,1366.787872
1608.504541,1339.719755
1655.161252,1297.075751
1642.636688,1278.419555
1739.509771,1262.313700
1701.366038,1204.705520
1777.662171,1198.712525
1671.793164,1224.057851
1778.662429,1192.364015
1772.140021,1180.150157
1729.465029,1173.786816
1922.247486,1154.595867
1933.317103,1134.749168
2073.498183,1095.899230
2164.932292,1530.498108
2090.335179,1479.887943
1287.949602,839.357093
608.868936,457.683371
320.697845,256.188483
2183.390664,1551.006455
2282.896591,1568.977232
2203.947763,1559.156325
2246.063659,1556.697810
2194.581795,1559.063557
2276.508759,1561.885637
2229.607411,1559.145552
2302.638782,1547.576884
2301.323480,1539.623074
2316.500810,1561.336237
2348.535632,1558.991233
2322.230822,1531.899983
1323.889240,854.992232
2324.200982,1514.256042
2318.462507,1522.458498
1939.810642,1032.732313
2027.152478,1065.489244
1994.852937,1052.429654
2006.969301,1031.553607
2012.952989,1027.654531
2046.463184,1023.146012
2109.770029,1027.796525
2094.912878,1049.211540
2090.310444,1041.673963
2118.357317,993.590228
2115.091698,1000.275563
2184.289508,992.454083
2097.286599,1039.775548
2111.101518,984.068282
2165.753687,978.535679
2134.476223,983.521850
2157.430277,1028.052779
2209.938882,1014.653658
2183.222125,1020.920343
2173.148512,976.232471
2366.505368,1249.337998
2389.715837,1326.458445
2360.330150,1334.232741
2368.972382,1272.206549
2365.970767,1239.428906
2383.316765,1259.226866
2371.938749,1263.846642
2388.953998,1271.822327
2361.491544,1238.939454
2356.407853,1229.215271
2364.891419,1211.970392
2381.399320,1260.841783
2395.937822,1271.269411
2382.853261,1289.417572
2382.033721,1273.657491
2392.158666,1276.855506
2370.654150,1308.224683
2385.108109,1346.728954
2392.916774,1344.008566
2405.418943,1304.428078
