499.121131,2253.046246
498.849520,2308.807539
498.887574,2269.674871
498.928883,2288.286274
499.188990,2300.564612
499.500965,2342.450305
499.093556,2397.679847
499.021973,2405.077375
499.360703,2434.562619
499.574732,2452.577476
499.590782,2461.865603
499.184990,2459.864566
499.171806,2472.053014
499.176047,2480.721622
499.316735,2483.589539
499.333350,2487.603466
499.555204,2489.047041
499.410360,2492.037296
499.463070,2495.142873
499.320233,2495.560195
500.647587,2465.424712
500.659401,2465.272280
500.742810,2479.576421
501.420738,2477.876297
501.052844,2481.592685
501.024208,2482.753285
500.964428,2482.977208
501.230398,2482.517407
501.384144,2485.692389
501.157446,2483.251296
501.252118,2481.707993
501.095655,2482.514277
501.082508,2481.325164
501.151735,2486.099929
501.101852,2486.449582
501.379105,2485.468028
501.353741,2485.468956
501.428089,2485.991444
501.449208,2486.942303
501.227319,2488.289667
751.848370,2199.291604
819.927513,2185.176433
858.340648,2157.732609
854.475544,2145.148391
864.604800,2122.335677
840.858676,2127.838953
866.826858,2156.305015
843.632671,2153.991287
855.921793,2168.443900
886.210127,2169.472026
818.856630,2197.995079
861.526635,2169.690554
918.816480,2109.749689
915.278286,2125.022861
945.664260,2121.856094
964.124204,2108.428772
951.408357,2136.330052
946.668526,2136.310517
984.394469,2156.110067
1010.203394,2176.892226
513.553814,1898.278555
506.096287,1886.534893
505.581955,1959.547227
505.206613,1995.743998
507.517239,2033.629033
507.741333,2041.982583
611.891018,2016.134173
695.436619,1978.242369
707.613766,2021.848236
853.983147,1958.616084
903.063249,1939.996032
1023.663829,1877.480758
1300.842246,1767.862416
1338.522640,1726.733635
1420.911050,1702.442990
1480.654573,1682.877017
1735.532865,1578.764382
1735.522432,1564.739221
1907.358414,1504.342064
1785.787059,1557.439420
1328.143527,1445.827063
1340.611199,1398.763004
1414.485267,1373.757841
1338.801645,1369.596483
1412.631712,1340.382705
1454.624905,1312.735768
1435.345070,1301.513773
1488.072586,1282.681053
1592.462359,1288.906237
1608.853029,1254.388250
1666.676587,1226.200096
1750.491881,1198.729289
1763.401008,1149.579835
1833.432956,1115.990874
1805.796645,1119.373403
1853.696721,1127.367874
1862.736436,1088.930262
1898.488886,1075.604429
1924.354518,1074.693627
1912.732659,1056.998138
1083.681175,1631.726439
1181.087719,1574.346074
1218.699060,1484.187882
1293.334932,1420.641446
1292.118154,1440.011694
1329.685101,1415.047149
1380.710762,1382.950992
1438.404805,1357.721818
1440.262291,1291.362003
1510.674425,1209.373920
1503.070775,1184.823498
1532.227794,1143.246611
1563.643256,1047.018299
1551.558344,1097.519676
1580.427020,1055.466014
1646.933635,1001.739595
1675.010237,945.928088
1761.254387,957.010483
1843.452053,935.977577
1892.432403,867.089623
